route_id,airline_code,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
12109,AV,515,UIO,2688,SAL,1892,,0,319 320
12110,AV,515,VUP,2755,BOG,2709,,0,320 318 319
12111,AV,515,VVC,2756,BOG,2709,Y,0,AT5
12112,AV,515,VVC,2756,MVP,2732,Y,0,AT5
12113,AV,515,VVI,2771,LIM,2789,,0,319
12114,AV,515,YYZ,193,BOG,2709,Y,0,763
12115,AV,515,YYZ,193,MEX,1824,,0,319
12116,AV,515,YYZ,193,SAL,1892,,0,320
12117,AW,16960,ACC,248,KMS,5556,,0,ER4
12118,AW,16960,ACC,248,LOS,273,,0,ER4
12119,AW,16960,ACC,248,TML,249,,0,ER4
12120,AW,16960,KMS,5556,ACC,248,,0,ER4
12121,AW,16960,LOS,273,ACC,248,,0,ER4
12122,AW,16960,TML,249,ACC,248,,0,ER4
12123,AY,2350,AGP,1230,HEL,421,,0,320 32B 321
12124,AY,2350,AMS,580,HEL,421,,0,320 321
12125,AY,2350,AMS,580,LIS,1638,Y,0,320 319
12126,AY,2350,AMS,580,OPO,1636,Y,0,100 ER4
12127,AY,2350,ARN,737,HEL,421,,0,319 320
12128,AY,2350,ARN,737,LHR,507,Y,0,320 321 319 767
12129,AY,2350,ARN,737,TXL,351,Y,0,321 738 320 319
12130,AY,2350,ARN,737,VIE,1613,Y,0,E90
12131,AY,2350,ATL,3682,LHR,507,Y,0,777
12132,AY,2350,AUS,3673,LHR,507,,0,788
12133,AY,2350,AYT,1688,HEL,421,,0,320
12134,AY,2350,BCN,1218,HEL,421,,0,321
12135,AY,2350,BCN,1218,JFK,3797,,0,763
12136,AY,2350,BCN,1218,MIA,3576,,0,763
12137,AY,2350,BKK,3885,HEL,421,,0,343
12138,AY,2350,BMA,738,GOT,687,Y,0,AR8 AR1
12139,AY,2350,BMA,738,HEL,421,Y,0,ATR AT7
12140,AY,2350,BMA,738,MMX,708,Y,0,AR1 AR8
12141,AY,2350,BMA,738,UME,728,Y,0,AR1 AR8
12142,AY,2350,BNE,3320,CNS,3322,Y,0,333
12143,AY,2350,BNE,3320,HKG,3077,,0,333
12144,AY,2350,BOS,3448,LHR,507,,0,777 744
12145,AY,2350,BOS,3448,MAD,1229,,0,333
12146,AY,2350,BRU,302,HEL,421,,0,319 320 343
12147,AY,2350,BRU,302,LIS,1638,Y,0,321 320 319 100
12148,AY,2350,BUD,1489,HEL,421,,0,320 319
12149,AY,2350,BWI,3849,LHR,507,,0,767
12150,AY,2350,CDG,1382,DFW,3670,Y,0,763 777
12151,AY,2350,CDG,1382,HEL,421,,0,321 320 32B 319
12152,AY,2350,CDG,1382,JFK,3797,,0,763 757
12153,AY,2350,CDG,1382,MIA,3576,Y,0,763
12154,AY,2350,CDG,1382,ORD,3830,Y,0,763
12155,AY,2350,CGN,344,TXL,351,Y,0,73G 738 320 319
12156,AY,2350,CKG,3393,HEL,421,,0,333
12157,AY,2350,CNS,3322,BNE,3320,Y,0,333
12158,AY,2350,CNS,3322,HKG,3077,Y,0,333
12159,AY,2350,CPH,609,DUS,345,Y,0,319 320 DH4 738
12160,AY,2350,CPH,609,HEL,421,,0,320 319 321
12161,AY,2350,CPH,609,TXL,351,Y,0,738 319 73G
12162,AY,2350,CPH,609,VIE,1613,Y,0,E90
12163,AY,2350,CTA,1509,DUS,345,Y,0,321 738
12164,AY,2350,CTA,1509,MUC,346,Y,0,738
12165,AY,2350,CTA,1509,TXL,351,Y,0,321 320 738
12166,AY,2350,DBV,1200,HEL,421,,0,320 321
12167,AY,2350,DEL,3093,HEL,421,,0,333
12168,AY,2350,DEN,3751,LHR,507,,0,777
12169,AY,2350,DFW,3670,CDG,1382,Y,0,763 777
12170,AY,2350,DFW,3670,FRA,340,Y,0,777
12171,AY,2350,DFW,3670,LHR,507,,0,744
12172,AY,2350,DFW,3670,MAD,1229,,0,777
12173,AY,2350,DME,4029,HEL,421,,0,319
12174,AY,2350,DUB,599,JFK,3797,,0,757
12175,AY,2350,DUB,599,ORD,3830,,0,763
12176,AY,2350,DUS,345,CPH,609,Y,0,319 320 DH4 738
12177,AY,2350,DUS,345,CTA,1509,Y,0,738
12178,AY,2350,DUS,345,FLR,1563,Y,0,DH4
12179,AY,2350,DUS,345,HEL,421,Y,0,E90
12180,AY,2350,DUS,345,ORD,3830,,0,763
12181,AY,2350,DUS,345,SZG,1612,Y,0,DH4
12182,AY,2350,EWR,3494,LHR,507,,0,777 788
12183,AY,2350,FCO,1555,HEL,421,,0,321 32B
12184,AY,2350,FCO,1555,JFK,3797,Y,0,763
12185,AY,2350,FCO,1555,ORD,3830,,0,763
12186,AY,2350,FLR,1563,DUS,345,Y,0,DH4
12187,AY,2350,FLR,1563,VIE,1613,Y,0,DH4
12188,AY,2350,FRA,340,DFW,3670,Y,0,777
12189,AY,2350,FRA,340,HEL,421,Y,0,E90
12190,AY,2350,FRA,340,MAD,1229,Y,0,32A
12191,AY,2350,GOT,687,BMA,738,Y,0,AR1
12192,AY,2350,GOT,687,HEL,421,,0,319 320
12193,AY,2350,GOT,687,TXL,351,Y,0,73G
12194,AY,2350,GVA,1665,HEL,421,Y,0,E90 E70
12195,AY,2350,GVA,1665,LIS,1638,Y,0,319 320
12196,AY,2350,GVA,1665,OPO,1636,Y,0,319
12197,AY,2350,GZP,8266,HEL,421,,0,319
12198,AY,2350,HAM,342,HEL,421,,0,319
12199,AY,2350,HAM,342,SZG,1612,Y,0,320 319
12200,AY,2350,HEL,421,AGP,1230,,0,32B 320 321
12201,AY,2350,HEL,421,AMS,580,,0,320 321
12202,AY,2350,HEL,421,ARN,737,,0,319 320
12203,AY,2350,HEL,421,AYT,1688,,0,320
12204,AY,2350,HEL,421,BCN,1218,,0,321
12205,AY,2350,HEL,421,BKK,3885,,0,343
12206,AY,2350,HEL,421,BMA,738,Y,0,ATR AT7
12207,AY,2350,HEL,421,BRU,302,,0,319 320 343
12208,AY,2350,HEL,421,BUD,1489,,0,320 319
12209,AY,2350,HEL,421,CDG,1382,,0,321 320 32B 319
12210,AY,2350,HEL,421,CKG,3393,,0,333
12211,AY,2350,HEL,421,CPH,609,,0,320 319 321
12212,AY,2350,HEL,421,DBV,1200,,0,320 321
12213,AY,2350,HEL,421,DEL,3093,,0,333
12214,AY,2350,HEL,421,DME,4029,,0,319
12215,AY,2350,HEL,421,DUS,345,Y,0,E90
12216,AY,2350,HEL,421,FCO,1555,,0,321 32B
12217,AY,2350,HEL,421,FRA,340,Y,0,E90
12218,AY,2350,HEL,421,GOT,687,,0,319 320
12219,AY,2350,HEL,421,GVA,1665,Y,0,E90 E70
12220,AY,2350,HEL,421,GZP,8266,,0,319
12221,AY,2350,HEL,421,HAM,342,,0,319
12222,AY,2350,HEL,421,HKG,3077,,0,343
12223,AY,2350,HEL,421,ICN,3930,,0,333
12224,AY,2350,HEL,421,IVL,428,,0,319 320
12225,AY,2350,HEL,421,JFK,3797,,0,333
12226,AY,2350,HEL,421,JOE,429,Y,0,AT7 ATR E70 E90
12227,AY,2350,HEL,421,JYV,430,,0,ATR
12228,AY,2350,HEL,421,KAJ,433,Y,0,AT7
12229,AY,2350,HEL,421,KAO,437,Y,0,AT7
12230,AY,2350,HEL,421,KEF,16,Y,0,75W
12231,AY,2350,HEL,421,KEM,432,Y,0,AT7
12232,AY,2350,HEL,421,KIX,3992,,0,333
12233,AY,2350,HEL,421,KOK,435,Y,0,AT7
12234,AY,2350,HEL,421,KRK,669,,0,319 321 32B
12235,AY,2350,HEL,421,KUO,439,,0,319
12236,AY,2350,HEL,421,LED,2948,Y,0,ATR
12237,AY,2350,HEL,421,LHR,507,,0,32B 320 321
12238,AY,2350,HEL,421,LIS,1638,Y,0,320
12239,AY,2350,HEL,421,LJU,1569,,0,320
12240,AY,2350,HEL,421,MAD,1229,,0,321
12241,AY,2350,HEL,421,MAN,478,Y,0,E90
12242,AY,2350,HEL,421,MHQ,442,Y,0,AT7
12243,AY,2350,HEL,421,MSQ,2954,Y,0,CR2 733
12244,AY,2350,HEL,421,MUC,346,,0,319 320
12245,AY,2350,HEL,421,MXP,1524,,0,321 320 32B
12246,AY,2350,HEL,421,NCE,1354,,0,320 32B
12247,AY,2350,HEL,421,NGO,3942,,0,333
12248,AY,2350,HEL,421,NRK,743,Y,0,AT7
12249,AY,2350,HEL,421,NRT,2279,,0,333 788
12250,AY,2350,HEL,421,OSL,644,,0,319
12251,AY,2350,HEL,421,OUL,446,,0,320 319
12252,AY,2350,HEL,421,PEK,3364,,0,333
12253,AY,2350,HEL,421,PRG,1587,,0,319 321 320
12254,AY,2350,HEL,421,PVG,3406,,0,343
12255,AY,2350,HEL,421,RIX,3953,Y,0,AT7
12256,AY,2350,HEL,421,RVN,453,,0,319 320 321
12257,AY,2350,HEL,421,SIN,3316,,0,343
12258,AY,2350,HEL,421,SVL,455,Y,0,AT7
12259,AY,2350,HEL,421,SVO,2985,,0,319 320
12260,AY,2350,HEL,421,SVX,2975,,0,319
12261,AY,2350,HEL,421,TAY,416,Y,0,AT7
12262,AY,2350,HEL,421,TKU,460,Y,0,AT7 ATR
12263,AY,2350,HEL,421,TLL,415,Y,0,AT7 ATR
12264,AY,2350,HEL,421,TLV,1590,,0,320
12265,AY,2350,HEL,421,TMP,458,Y,0,AT7 ATR
12266,AY,2350,HEL,421,TXL,351,,0,319
12267,AY,2350,HEL,421,VAA,462,,0,319 32B
12268,AY,2350,HEL,421,VIE,1613,,0,320 319
12269,AY,2350,HEL,421,VNO,3959,Y,0,E90 E70 AT7
12270,AY,2350,HEL,421,WAW,679,Y,0,E70 E90
12271,AY,2350,HEL,421,XIY,3379,,0,333
12272,AY,2350,HEL,421,ZRH,1678,,0,319 320
12273,AY,2350,HKG,3077,BNE,3320,,0,333
12274,AY,2350,HKG,3077,CNS,3322,Y,0,333
12275,AY,2350,HKG,3077,HEL,421,,0,343
12276,AY,2350,HKG,3077,MEL,3339,,0,333
12277,AY,2350,HKG,3077,SYD,3361,Y,0,388 744
12278,AY,2350,IAD,3714,LHR,507,,0,744 777
12279,AY,2350,IAH,3550,LHR,507,,0,744 777
12280,AY,2350,ICN,3930,HEL,421,,0,333
12281,AY,2350,IVL,428,KTT,438,,0,319 320
12282,AY,2350,JFK,3797,BCN,1218,,0,763
12283,AY,2350,JFK,3797,CDG,1382,,0,763 757
12284,AY,2350,JFK,3797,DUB,599,,0,757
12285,AY,2350,JFK,3797,FCO,1555,Y,0,763
12286,AY,2350,JFK,3797,HEL,421,,0,333
12287,AY,2350,JFK,3797,LCY,503,,0,318
12288,AY,2350,JFK,3797,LHR,507,,0,744 77W 777
12289,AY,2350,JFK,3797,MAD,1229,,0,333 757 346
12290,AY,2350,JFK,3797,MAN,478,Y,0,757
12291,AY,2350,JFK,3797,MXP,1524,Y,0,763
12292,AY,2350,JFK,3797,SJU,2890,,0,757
12293,AY,2350,JFK,3797,YUL,146,Y,0,ERD
12294,AY,2350,JFK,3797,YYZ,193,Y,0,CR7
12295,AY,2350,JOE,429,HEL,421,Y,0,E70 AT7 ATR E90
12296,AY,2350,JYV,430,HEL,421,Y,0,AT7
12297,AY,2350,JYV,430,KEM,432,,0,ATR
12298,AY,2350,KAJ,433,HEL,421,Y,0,AT7
12299,AY,2350,KAO,437,HEL,421,Y,0,AT7
12300,AY,2350,KEF,16,HEL,421,Y,0,75W
12301,AY,2350,KEM,432,HEL,421,Y,0,AT7
12302,AY,2350,KIX,3992,HEL,421,,0,333
12303,AY,2350,KOK,435,HEL,421,Y,0,AT7
12304,AY,2350,KRK,669,HEL,421,,0,319 321 32B
12305,AY,2350,KTT,438,HEL,421,,0,319 320
12306,AY,2350,KUO,439,HEL,421,,0,319
12307,AY,2350,LAS,3877,LGW,502,,0,777
12308,AY,2350,LAS,3877,LHR,507,,0,744
12309,AY,2350,LAX,3484,LHR,507,,0,744 388
12310,AY,2350,LAX,3484,MAD,1229,,0,346 343
12311,AY,2350,LED,2948,HEL,421,Y,0,ATR
12312,AY,2350,LGW,502,LAS,3877,,0,777
12313,AY,2350,LGW,502,MCO,3878,,0,777
12314,AY,2350,LGW,502,TPA,3646,,0,777
12315,AY,2350,LHR,507,ARN,737,Y,0,321 319 767 320
12316,AY,2350,LHR,507,ATL,3682,Y,0,777
12317,AY,2350,LHR,507,AUS,3673,,0,788
12318,AY,2350,LHR,507,BOS,3448,,0,744 777
12319,AY,2350,LHR,507,BWI,3849,,0,767
12320,AY,2350,LHR,507,DEN,3751,,0,777
12321,AY,2350,LHR,507,DFW,3670,,0,77W 744
12322,AY,2350,LHR,507,EWR,3494,,0,777 788
12323,AY,2350,LHR,507,HEL,421,,0,320 32B 321
12324,AY,2350,LHR,507,IAD,3714,,0,744 777
12325,AY,2350,LHR,507,IAH,3550,,0,744 777
12326,AY,2350,LHR,507,JFK,3797,,0,744 77W 777
12327,AY,2350,LHR,507,LAS,3877,,0,744
12328,AY,2350,LHR,507,LAX,3484,,0,744 388
12329,AY,2350,LHR,507,LIS,1638,Y,0,320
12330,AY,2350,LHR,507,MIA,3576,,0,744 777
12331,AY,2350,LHR,507,ORD,3830,,0,763 744 777
12332,AY,2350,LHR,507,PHL,3752,,0,777 767
12333,AY,2350,LHR,507,PHX,3462,,0,744
12334,AY,2350,LHR,507,RDU,3626,Y,0,763
12335,AY,2350,LHR,507,SAN,3731,,0,777
12336,AY,2350,LHR,507,SEA,3577,,0,744 777
12337,AY,2350,LHR,507,SFO,3469,,0,744
12338,AY,2350,LHR,507,YUL,146,Y,0,777
12339,AY,2350,LHR,507,YVR,156,Y,0,744
12340,AY,2350,LHR,507,YYC,178,Y,0,767
12341,AY,2350,LHR,507,YYZ,193,Y,0,788 744
12342,AY,2350,LIS,1638,AMS,580,Y,0,320 319
12343,AY,2350,LIS,1638,BRU,302,Y,0,321 320 100 319
12344,AY,2350,LIS,1638,GVA,1665,Y,0,320 321
12345,AY,2350,LIS,1638,HEL,421,Y,0,320
12346,AY,2350,LIS,1638,LHR,507,Y,0,320
12347,AY,2350,LIS,1638,ZRH,1678,Y,0,321
12348,AY,2350,LJU,1569,HEL,421,,0,320
12349,AY,2350,MAD,1229,BOS,3448,,0,333
12350,AY,2350,MAD,1229,DFW,3670,,0,777
12351,AY,2350,MAD,1229,FRA,340,Y,0,32A
12352,AY,2350,MAD,1229,HEL,421,,0,321
12353,AY,2350,MAD,1229,JFK,3797,,0,757 333 346
12354,AY,2350,MAD,1229,LAX,3484,,0,346 343
12355,AY,2350,MAD,1229,MIA,3576,,0,763 333 346
12356,AY,2350,MAD,1229,ORD,3830,,0,333
12357,AY,2350,MAD,1229,VGO,1250,Y,0,32S
12358,AY,2350,MAD,1229,VLC,1246,Y,0,CR9
12359,AY,2350,MAN,478,HEL,421,Y,0,E90
12360,AY,2350,MAN,478,JFK,3797,Y,0,757
12361,AY,2350,MAN,478,ORD,3830,Y,0,763
12362,AY,2350,MCO,3878,LGW,502,,0,777
12363,AY,2350,MEL,3339,HKG,3077,,0,333
12364,AY,2350,MHQ,442,HEL,421,Y,0,AT7
12365,AY,2350,MIA,3576,BCN,1218,,0,763
12366,AY,2350,MIA,3576,CDG,1382,Y,0,763
12367,AY,2350,MIA,3576,LHR,507,,0,744 777
12368,AY,2350,MIA,3576,MAD,1229,,0,333 763 346
12369,AY,2350,MIA,3576,MXP,1524,Y,0,763
12370,AY,2350,MMX,708,BMA,738,Y,0,AR8 AR1
12371,AY,2350,MRS,1353,CDG,1382,Y,0,319
12372,AY,2350,MSQ,2954,HEL,421,Y,0,CR2 733
12373,AY,2350,MUC,346,CTA,1509,Y,0,321 320
12374,AY,2350,MUC,346,HEL,421,,0,319 320
12375,AY,2350,MXP,1524,HEL,421,,0,321 320 32B
12376,AY,2350,MXP,1524,JFK,3797,Y,0,763
12377,AY,2350,MXP,1524,MIA,3576,Y,0,763
12378,AY,2350,NCE,1354,HEL,421,,0,320 32B
12379,AY,2350,NGO,3942,HEL,421,,0,333
12380,AY,2350,NRK,743,HEL,421,Y,0,AT7
12381,AY,2350,NRT,2279,HEL,421,,0,788 333
12382,AY,2350,OPO,1636,ZRH,1678,Y,0,320 319
12383,AY,2350,ORD,3830,CDG,1382,Y,0,763
12384,AY,2350,ORD,3830,DUB,599,,0,763
12385,AY,2350,ORD,3830,DUS,345,,0,763
12386,AY,2350,ORD,3830,FCO,1555,,0,763
12387,AY,2350,ORD,3830,LHR,507,,0,763 777 744
12388,AY,2350,ORD,3830,MAD,1229,,0,333
12389,AY,2350,ORD,3830,MAN,478,Y,0,763
12390,AY,2350,OSL,644,AAL,628,,0,J31
12391,AY,2350,OSL,644,HEL,421,,0,319
12392,AY,2350,OSL,644,TXL,351,Y,0,319
12393,AY,2350,OTP,1657,TXL,351,Y,0,320 73G
12394,AY,2350,OUL,446,HEL,421,,0,319 320
12395,AY,2350,PEK,3364,HEL,421,,0,333
12396,AY,2350,PHL,3752,LHR,507,,0,777 767
12397,AY,2350,PHX,3462,LHR,507,,0,744
12398,AY,2350,PNA,1234,MAD,1229,Y,0,CR9
12399,AY,2350,PRG,1587,HEL,421,,0,319 321 320
12400,AY,2350,PVG,3406,HEL,421,,0,343
12401,AY,2350,RDU,3626,LHR,507,Y,0,763
12402,AY,2350,RIX,3953,HEL,421,Y,0,AT7
12403,AY,2350,RVN,453,HEL,421,,0,319 320 321
12404,AY,2350,SAN,3731,LHR,507,,0,777
12405,AY,2350,SEA,3577,LHR,507,,0,744 777
12406,AY,2350,SFO,3469,LHR,507,,0,744
12407,AY,2350,SIN,3316,HEL,421,,0,343
12408,AY,2350,SJU,2890,JFK,3797,Y,0,757
12409,AY,2350,SOF,1194,TXL,351,Y,0,73G
12410,AY,2350,SVL,455,HEL,421,Y,0,AT7
12411,AY,2350,SVO,2985,HEL,421,,0,319 320
12412,AY,2350,SVX,2975,HEL,421,,0,319
12413,AY,2350,SYD,3361,HKG,3077,Y,0,388 744
12414,AY,2350,SZG,1612,DUS,345,Y,0,DH4
12415,AY,2350,SZG,1612,HAM,342,Y,0,320 319
12416,AY,2350,SZG,1612,TXL,351,Y,0,319
12417,AY,2350,TAY,416,HEL,421,Y,0,AT7
12418,AY,2350,TKU,460,HEL,421,Y,0,AT7 ATR
12419,AY,2350,TLL,415,HEL,421,Y,0,ATR AT7
12420,AY,2350,TLV,1590,HEL,421,,0,320
12421,AY,2350,TMP,458,HEL,421,Y,0,AT7 ATR
12422,AY,2350,TPA,3646,LGW,502,,0,777
12423,AY,2350,TXL,351,ARN,737,Y,0,738 320 321 319
12424,AY,2350,TXL,351,CPH,609,Y,0,319 73G 738
12425,AY,2350,TXL,351,CTA,1509,Y,0,321 320 738
12426,AY,2350,TXL,351,GOT,687,Y,0,73G
12427,AY,2350,TXL,351,HEL,421,,0,319
12428,AY,2350,TXL,351,OSL,644,Y,0,319
12429,AY,2350,TXL,351,OTP,1657,Y,0,320 73G
12430,AY,2350,TXL,351,SOF,1194,Y,0,73G
12431,AY,2350,TXL,351,SZG,1612,Y,0,319
12432,AY,2350,UME,728,BMA,738,Y,0,AR1 AR8
12433,AY,2350,VAA,462,HEL,421,,0,319 32B
12434,AY,2350,VGO,1250,MAD,1229,Y,0,32S
12435,AY,2350,VIE,1613,ARN,737,Y,0,E90
12436,AY,2350,VIE,1613,CPH,609,Y,0,E90
12437,AY,2350,VIE,1613,FLR,1563,Y,0,DH4
12438,AY,2350,VIE,1613,HEL,421,,0,320 319
12439,AY,2350,VLC,1246,MAD,1229,Y,0,CR9 CR2
12440,AY,2350,VNO,3959,HEL,421,Y,0,E90 E70 AT7
12441,AY,2350,WAW,679,HEL,421,Y,0,E70 E90
12442,AY,2350,XIY,3379,HEL,421,,0,333
12443,AY,2350,YUL,146,JFK,3797,Y,0,ERD
12444,AY,2350,YUL,146,LHR,507,Y,0,777
12445,AY,2350,YVR,156,LHR,507,Y,0,744
12446,AY,2350,YYC,178,LHR,507,Y,0,767
12447,AY,2350,YYZ,193,JFK,3797,Y,0,CR7
12448,AY,2350,YYZ,193,LHR,507,Y,0,788 744
12449,AY,2350,ZRH,1678,HEL,421,,0,319 320
12450,AY,2350,ZRH,1678,LIS,1638,Y,0,320 319
12451,AZ,596,AAL,628,AMS,580,Y,0,E90
12452,AZ,596,ABJ,253,CDG,1382,Y,0,772
12453,AZ,596,ABQ,4019,ATL,3682,Y,0,757
12454,AZ,596,ABZ,532,CDG,1382,Y,0,E70
12455,AZ,596,ACC,248,FCO,1555,,0,330
12456,AZ,596,AES,630,AMS,580,Y,0,E90
12457,AZ,596,AGP,1230,FCO,1555,,0,319 320
12458,AZ,596,AHO,1517,LIN,1529,,0,319
12459,AZ,596,AHO,1517,TRN,1526,,0,319
12460,AZ,596,AJA,1324,LYS,1335,Y,0,320
12461,AZ,596,AJA,1324,MRS,1353,,0,320 AT7
12462,AZ,596,AJA,1324,NCE,1354,,0,AT7
12463,AZ,596,ALB,3864,ATL,3682,Y,0,M88
12464,AZ,596,ALG,210,FCO,1555,,0,319 32S
12465,AZ,596,AMM,2170,FCO,1555,,0,32S 319
12466,AZ,596,AMS,580,AAL,628,Y,0,E90
12467,AZ,596,AMS,580,AES,630,Y,0,E90
12468,AZ,596,AMS,580,ARN,737,Y,0,737
12469,AZ,596,AMS,580,BGO,636,Y,0,E90 737
12470,AZ,596,AMS,580,BLL,608,Y,0,737 F70 E90
12471,AZ,596,AMS,580,BLQ,1538,Y,0,E90
12472,AZ,596,AMS,580,BRE,353,Y,0,F70
12473,AZ,596,AMS,580,BRS,490,Y,0,E90
12474,AZ,596,AMS,580,CGN,344,Y,0,F70
12475,AZ,596,AMS,580,CPH,609,Y,0,737 E90
12476,AZ,596,AMS,580,CPT,797,Y,0,777
12477,AZ,596,AMS,580,CTA,1509,,0,320
12478,AZ,596,AMS,580,CWL,488,Y,0,F70
12479,AZ,596,AMS,580,DUS,345,Y,0,F70
12480,AZ,596,AMS,580,DXB,2188,Y,0,777
12481,AZ,596,AMS,580,FCO,1555,,0,321 32S 320 319
12482,AZ,596,AMS,580,FLR,1563,,0,E90
12483,AZ,596,AMS,580,GLA,534,Y,0,737
12484,AZ,596,AMS,580,HAJ,352,Y,0,E90 F70
12485,AZ,596,AMS,580,HAM,342,Y,0,737 F70 E90
12486,AZ,596,AMS,580,HEL,421,Y,0,737
12487,AZ,596,AMS,580,HUY,515,Y,0,F70
12488,AZ,596,AMS,580,KRS,638,Y,0,E90 F70
12489,AZ,596,AMS,580,LBA,517,Y,0,F70
12490,AZ,596,AMS,580,LIM,2789,Y,0,77W 777
12491,AZ,596,AMS,580,LIN,1529,,0,32S 321
12492,AZ,596,AMS,580,MME,522,Y,0,F70
12493,AZ,596,AMS,580,NBO,4059,Y,0,747
12494,AZ,596,AMS,580,NWI,547,Y,0,F70
12495,AZ,596,AMS,580,PMO,1512,,0,320
12496,AZ,596,AMS,580,PTY,1871,Y,0,777 77W
12497,AZ,596,AMS,580,SVG,666,Y,0,E90 737
12498,AZ,596,AMS,580,TRD,665,Y,0,E90
12499,AZ,596,AMS,580,TRF,664,Y,0,E90
12500,AZ,596,AMS,580,TXL,351,Y,0,737
12501,AZ,596,AMS,580,VCE,1551,Y,0,737
12502,AZ,596,AOI,4309,FCO,1555,Y,0,E75
12503,AZ,596,ARN,737,AMS,580,Y,0,737
12504,AZ,596,ARN,737,CDG,1382,Y,0,320 32A 319
12505,AZ,596,ATH,3941,FCO,1555,,0,321 32S 319
12506,AZ,596,ATH,3941,LCA,1197,,0,320
12507,AZ,596,ATH,3941,VCE,1551,Y,0,320
12508,AZ,596,ATL,3682,ABQ,4019,Y,0,757
12509,AZ,596,ATL,3682,AUS,3673,Y,0,M90 M88
12510,AZ,596,ATL,3682,AVL,4007,Y,0,CRJ M88
12511,AZ,596,ATL,3682,BDL,3825,Y,0,M88
12512,AZ,596,ATL,3682,BHM,3811,Y,0,M88
12513,AZ,596,ATL,3682,BNA,3690,Y,0,320 717
12514,AZ,596,ATL,3682,BOS,3448,Y,0,M90 757 319
12515,AZ,596,ATL,3682,BUF,3820,Y,0,M90 M88
12516,AZ,596,ATL,3682,BWI,3849,Y,0,320 M90
12517,AZ,596,ATL,3682,CAE,3561,Y,0,CR9 CRJ
12518,AZ,596,ATL,3682,CDG,1382,Y,0,77W 744 772
12519,AZ,596,ATL,3682,CHA,3578,Y,0,CRJ M88
12520,AZ,596,ATL,3682,CHS,3806,Y,0,M88 73W
12521,AZ,596,ATL,3682,CLT,3876,Y,0,M88
12522,AZ,596,ATL,3682,CMH,3759,Y,0,M88 738 73W
12523,AZ,596,ATL,3682,CUN,1852,Y,0,M88
12524,AZ,596,ATL,3682,CVG,3488,Y,0,M88 738
12525,AZ,596,ATL,3682,DAY,3627,Y,0,M88
12526,AZ,596,ATL,3682,DCA,3520,Y,0,M90 757
12527,AZ,596,ATL,3682,DEN,3751,Y,0,M90
12528,AZ,596,ATL,3682,DFW,3670,Y,0,M88
12529,AZ,596,ATL,3682,DTW,3645,Y,0,M90
12530,AZ,596,ATL,3682,ELP,3559,Y,0,M88
12531,AZ,596,ATL,3682,EWR,3494,Y,0,717
12532,AZ,596,ATL,3682,FCO,1555,Y,0,333
12533,AZ,596,ATL,3682,FLL,3533,Y,0,757
12534,AZ,596,ATL,3682,GDL,1804,Y,0,320
12535,AZ,596,ATL,3682,GNV,3472,Y,0,CR9 717
12536,AZ,596,ATL,3682,GPT,4038,Y,0,CRJ CR7
12537,AZ,596,ATL,3682,GSO,4008,Y,0,73H M88 320 738
12538,AZ,596,ATL,3682,HOU,3566,Y,0,M88
12539,AZ,596,ATL,3682,HSV,4113,Y,0,717
12540,AZ,596,ATL,3682,IAD,3714,Y,0,M88
12541,AZ,596,ATL,3682,IAH,3550,Y,0,320 M88
12542,AZ,596,ATL,3682,ICT,3457,Y,0,CR9
12543,AZ,596,ATL,3682,ILM,3845,Y,0,CRJ 319
12544,AZ,596,ATL,3682,IND,3585,Y,0,320
12545,AZ,596,ATL,3682,JAN,3580,Y,0,717 CR9
12546,AZ,596,ATL,3682,JAX,3712,Y,0,757
12547,AZ,596,ATL,3682,JFK,3797,Y,0,319
12548,AZ,596,ATL,3682,LAS,3877,Y,0,753 757
12549,AZ,596,ATL,3682,LAX,3484,Y,0,763
12550,AZ,596,ATL,3682,LIT,3660,Y,0,M88
12551,AZ,596,ATL,3682,MCI,3458,Y,0,M88 M90
12552,AZ,596,ATL,3682,MCO,3878,Y,0,757
12553,AZ,596,ATL,3682,MEM,3473,Y,0,M88
12554,AZ,596,ATL,3682,MEX,1824,Y,0,73W 73H
12555,AZ,596,ATL,3682,MIA,3576,Y,0,M88 757 M90 73H
12556,AZ,596,ATL,3682,MKE,3717,Y,0,M90
12557,AZ,596,ATL,3682,MSP,3858,Y,0,M90
12558,AZ,596,ATL,3682,MSY,3861,Y,0,757
12559,AZ,596,ATL,3682,MTY,1825,Y,0,CR9
12560,AZ,596,ATL,3682,MYR,3515,Y,0,CR9 717 319
12561,AZ,596,ATL,3682,OKC,3863,Y,0,M88
12562,AZ,596,ATL,3682,OMA,3454,Y,0,M88 M90
12563,AZ,596,ATL,3682,ORD,3830,Y,0,757 717 M88
12564,AZ,596,ATL,3682,ORF,3611,Y,0,M88 M90
12565,AZ,596,ATL,3682,PBI,3722,Y,0,757
12566,AZ,596,ATL,3682,PDX,3720,Y,0,73H 738
12567,AZ,596,ATL,3682,PHL,3752,Y,0,M88 757
12568,AZ,596,ATL,3682,PHX,3462,Y,0,757 738
12569,AZ,596,ATL,3682,PIT,3570,Y,0,CR9 M88
12570,AZ,596,ATL,3682,PTY,1871,Y,0,738
12571,AZ,596,ATL,3682,RDU,3626,Y,0,M88 320 739
12572,AZ,596,ATL,3682,RIC,3608,Y,0,M88
